tweet_id,media_url,type,expanded_url,asset_number
871515927908634625,http://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,photo,https://twitter.com/dog_rates/status/871515927908634625/photo/1,2
871032628920680449,http://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,photo,https://twitter.com/dog_rates/status/871032628920680449/photo/1,1
870804317367881728,http://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,photo,https://twitter.com/dog_rates/status/870804317367881728/photo/1,1
870656317836468226,http://pbs.twimg.com/media/DBUxSSHXsAIz4Un.jpg,photo,https://twitter.com/dog_rates/status/870656317836468226/photo/1,1
870656317836468226,http://pbs.twimg.com/media/DBUxSSNXYAA9VO_.jpg,photo,https://twitter.com/dog_rates/status/870656317836468226/photo/1,2
870656317836468226,http://pbs.twimg.com/media/DBUxSSYW0AQOCOx.jpg,photo,https://twitter.com/dog_rates/status/870656317836468226/photo/1,3
870656317836468226,http://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,photo,https://twitter.com/dog_rates/status/870656317836468226/photo/1,4
870374049280663552,http://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,photo,https://twitter.com/dog_rates/status/870374049280663552/photo/1,1
870308999962521604,http://pbs.twimg.com/media/DBP1aspVYAA4sPW.jpg,photo,https://twitter.com/dog_rates/status/870308999962521604/photo/1,1
870308999962521604,http://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,photo,https://twitter.com/dog_rates/status/870308999962521604/photo/1,2
870063196459192321,http://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,photo,https://twitter.com/dog_rates/status/870063196459192321/photo/1,1
870063196459192321,http://pbs.twimg.com/media/DBMV3NoXsAE3tXJ.jpg,photo,https://twitter.com/dog_rates/status/870063196459192321/photo/1,2
869772420881756160,http://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,photo,https://twitter.com/dog_rates/status/869772420881756160/photo/1,1
869702957897576449,http://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,photo,https://twitter.com/dog_rates/status/869702957897576449/photo/1,1
